platform,published_at,media_type,title_or_caption,url,views,likes,comments,shares,saves,estimated_minutes_watched,average_view_duration_seconds,subscribers_gained,engagement_rate_percent,channel_label,publishedAt,published_date,mediaType,post_type,titleOrCaption,reach,clicks,estimatedMinutesWatched,averageViewDurationSeconds,subscribersGained,engagementRatePercent,content_signal,recommended_action,facebook_reel_plays,facebook_3s_views,facebook_3s_unique_views,facebook_10s_views,facebook_15s_views,facebook_total_views_any,facebook_total_media_view,facebook_total_media_view_unique,estimated_actual_views,facebook_15s_view_rate_percent,facebook_plays_per_reached_person,facebook_avg_watch_seconds,reactions,length_seconds,facebook_metric_source,facebook_candidate_source,facebook_video_id_used,facebook_post_id_fallback,facebook_reactions_by_type,facebook_clicks_by_type,facebook_insight_metrics_returned,facebook_raw_metrics_json,page_name,asset_key,pillar,topic,post_date,engagement_rate,facebook_url,fbid,url_normalized,campaign,short_num,already_crossposted,book_or_offer,content_pillar,cta
Facebook,2026-05-29,VIDEO,Generic plans were built for 30-year-olds. AI builds one from your actual data.  Two AI hosts break down the complete AI After 50 protocol — five...,https://www.facebook.com/reel/1942418069774385/,4,0,0,0,0,0.21,3.08,0,0.0,,2026-05-29T15:33:59+0000,2026-05-29,VIDEO,REEL,Generic plans were built for 30-year-olds. AI builds one from your actual data.  Two AI hosts break down the complete AI After 50 protocol — five...,0.0,0.0,0.21,3.08,0.0,0.0,Watch,Keep collecting data.,4.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,3.08,0.0,505.0,post_insights+video_insights,posts_attachment,1942418069774385,1099582573243403_122100713463340266,{},{},"blue_reels_play_count,post_clicks,post_clicks_by_type,post_reactions_by_type_total,post_total_media_view_unique,post_video_avg_time_watched,post_video_complete_views_30s,post_video_complete_views_30s_unique,post_video_view_time,post_video_views,post_video_views_15s,post_video_views_unique","{""blue_reels_play_count"": 4, ""post_video_view_time"": 12340, ""post_video_avg_time_watched"": 3085, ""post_reactions_by_type_total"": {}, ""post_clicks"": 0, ""post_clicks_by_type"": {}, ""post_video_views"": 1, ""post_video_views_unique"": 1, ""post_video_views_15s"": 0, ""post_total_media_view_unique"": 1, ""post_video_complete_views_30s"": 0, ""post_video_complete_views_30s_unique"": 0}",,,,,,,,,https://www.facebook.com/reel/1942418069774385,AI After 50 Launch,—,False,AI After 50,Full Book Overview,—
Instagram,2026-05-28,REELS,Roman Legionaries marched 20 miles a day. They called it marching speed. We call it Zone 2.  The single most researched longevity intervention in...,https://www.instagram.com/reel/DY4w_k9PuiM/,4,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DY4w_k9PuiM,Roman Protocol Launch,2,True,The Roman Protocol,Zone 2,—
YouTube,2026-06-02,VIDEO,Why Heavy Athletes Overheat Faster — And What To Do | The Clydesdale Protocol,https://www.youtube.com/watch?v=SScIkZ9dPwU,3,0,0,0,0,0.0,7.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=SScIkZ9dPwU,Clydesdale Protocol Launch,2,True,The Clydesdale Protocol,Heat,—
YouTube,2026-05-18,VIDEO,Zone 2 Training After 50 — The Engine That Keeps You Alive | Win the Long War,https://www.youtube.com/watch?v=Fnc8dGw59GQ,3,1,0,0,0,1.0,43.0,0,33.33,Will Power Protocols,,,,,,,,,,,,Repurpose Candidate,Turn this Short into an Instagram Reel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=Fnc8dGw59GQ,Win the Long War Launch,5,True,Win the Long War,System,—
Instagram,2026-05-29,REELS,"Marcus Aurelius ran a morning protocol 2,000 years ago. 3 minutes. Every morning.  Write what you'll do today. Where. When. What obstacle you exp...",https://www.instagram.com/reel/DY7S6tKPCJV/,3,1,0,0,0,0.0,0.0,0,33.33,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DY7S6tKPCJV,Roman Protocol Launch,3,True,The Roman Protocol,Mindset,—
YouTube,2026-06-03,VIDEO,The 10% Rule Wasn't Built For Your Body | Clydesdale Training Plans,https://www.youtube.com/watch?v=xkVWgHGeg4U,3,0,0,0,0,0.0,0.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=xkVWgHGeg4U,Clydesdale Protocol Launch,3,True,The Clydesdale Protocol,Plans,—
Instagram,2026-05-20,FEED,"Generic training plans were built for 30-year-olds.  After 50 your recovery window is longer, injury risk is higher, and your hormonal environmen...",https://www.instagram.com/p/DYkERrJkXil/,3,1,0,0,0,0.0,0.0,0,33.33,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DYkERrJkXil,AI After 50 Launch,1,True,AI After 50,Training,—
Instagram,2026-05-22,REELS,Cognitive decline is not inevitable. It is a variable.  After 50 the inputs that drive brain performance are the same inputs that drive physical ...,https://www.instagram.com/reel/DYpLC6XNfTB/,3,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DYpLC6XNfTB,AI After 50 Launch,4,True,AI After 50,Cognition,—
Instagram,2026-06-04,FEED,"Your brain produces toxic waste every day — beta-amyloid, tau protein, metabolic byproducts of neural activity.  Sleep is the only mechanism that...",https://www.instagram.com/p/DZLMP1VmzFH/,2,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DZLMP1VmzFH,—,—,False,The Protocol Lab,Brain & Cognition,—
Instagram,2026-05-29,REELS,Luteal phase + Athena weight = you overheat faster. Here's why.  Your menstrual cycle raises resting core temperature before racing. At Athena we...,https://www.instagram.com/reel/DY6tc1zh6IU/,2,1,0,0,0,0.0,0.0,0,50.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DY6tc1zh6IU,Athena Protocol Launch,2,True,The Athena Protocol,Heat,—
YouTube,2026-06-04,VIDEO,600 lbs Per Stride — Joint Protection for Heavy Athletes | Clydesdale Protocol,https://www.youtube.com/watch?v=P9_xZGxkGOU,2,0,0,0,0,0.0,6.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=P9_xZGxkGOU,Clydesdale Protocol Launch,5,True,The Clydesdale Protocol,Joints,—
Instagram,2026-05-22,REELS,"Healthcare in retirement averages $300,000 per couple.  Most retirement calculators don't include that number. Most people don't know their month...",https://www.instagram.com/reel/DYpNTcVAN92/,2,1,0,0,0,0.0,0.0,0,50.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DYpNTcVAN92,AI After 50 Launch,5,True,AI After 50,Financial,—
YouTube,2026-04-18,VIDEO,You're doing everything right. This one variable is destroying your results. #longevity #over50fit,https://www.youtube.com/watch?v=QGXcIZAQOWE,2,1,0,0,0,0.0,42.0,0,50.0,Will Power Protocols,,,,,,,,,,,,Repurpose Candidate,Turn this Short into an Instagram Reel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=QGXcIZAQOWE,Win the Long War Launch - OldVideo,8,True,Win the Long War,Sleep,—
YouTube,2026-05-18,VIDEO,You're doing everything right. This one variable is destroying your results.,https://www.youtube.com/watch?v=ZxoyWNKcvKw,2,1,0,0,0,0.0,47.0,0,50.0,Will Power Protocols,,,,,,,,,,,,"Sticky, Repurpose Candidate",Audience watched longer than usual; expand this topic. Turn this Short into an Instagram Reel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=ZxoyWNKcvKw,—,—,,—,—,—
YouTube,2026-04-14,VIDEO,Grip Strength  Predicts How Long You Live,https://www.youtube.com/watch?v=YNH_mUUDZx8,2,0,0,0,0,0.0,21.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=YNH_mUUDZx8,Win the Long War Launch - OldVideo,7,True,Win the Long War,Muscle,—
YouTube,2026-04-14,VIDEO,This race format is taking over. And it was built for men over 50.,https://www.youtube.com/watch?v=AjTHhYMeLWM,2,1,0,0,0,0.0,53.0,0,50.0,Will Power Protocols,,,,,,,,,,,,"Sticky, Repurpose Candidate",Audience watched longer than usual; expand this topic. Turn this Short into an Instagram Reel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=AjTHhYMeLWM,Win the Long War Launch - OldVideo,10,False,Win the Long War,Training,—
YouTube,2026-05-27,VIDEO,The Clydesdale Protocol — Training and Racing Science for Heavy Endurance Athletes,https://www.youtube.com/watch?v=vcbGRN55vFk,2,0,0,0,0,3.0,95.0,0,0.0,Will Power Protocols,,,,,,,,,,,,"Sticky, Repurpose Candidate",Audience watched longer than usual; expand this topic. Turn this Short into an Instagram Reel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=vcbGRN55vFk,The Clydesdale Protocol Launch,—,False,The Clydesdale Protocol,Full Book Overview,—
Instagram,2026-06-08,FEED,Nearly half of Americans are deficient in the mineral involved in over 300 enzymatic reactions in the body.  Magnesium deficiency after 50 presen...,https://www.instagram.com/p/DZVofNRG2h4/,1,1,0,0,0,0.0,0.0,0,100.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DZVofNRG2h4,—,—,False,The Protocol Lab,Brain & Cognition,—
Instagram,2026-06-03,FEED,Did ya know your body replaces almost every cell it has — but most of your brain neurons are the ones you were born with?  Your liver regenerates...,https://www.instagram.com/p/DZIWzZ9kVMw/,1,1,0,0,0,0.0,0.0,0,100.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DZIWzZ9kVMw,—,—,False,The Protocol Lab,Brain & Cognition,—
Instagram,2026-06-09,FEED,The 2pm energy crash is not laziness. It is a programmed circadian event — a secondary sleep pressure window that occurs 7–8 hours after waking r...,https://www.instagram.com/p/DZYScssm6LO/,1,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DZYScssm6LO,—,—,False,The Protocol Lab,Brain & Cognition,—
Instagram,2026-06-01,FEED,Alcohol sedates you. It does not help you sleep.  Two drinks within 3 hours of bed suppresses slow-wave sleep — the stage where your brain flushe...,https://www.instagram.com/p/DZC3-MvkQam/,1,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DZC3-MvkQam,—,—,False,The Protocol Lab,Sleep Architecture,—
Instagram,2026-06-02,FEED,The 25 numbers that predict how long you live — and most doctors never order half of them.  The Longevity Numbers Protocol is live.  → ApoB → Lp(...,https://www.instagram.com/p/DZFnGvgEQx8/,1,1,0,0,0,0.0,0.0,0,100.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DZFnGvgEQx8,—,—,False,The Longevity Numbers Protocol,—,—
Instagram,2026-06-02,FEED,The 25 numbers that predict how long you live — and most doctors never order half of them.  The Longevity Numbers Protocol is live.  → ApoB → Lp(...,https://www.instagram.com/p/DZFqPAHkUi7/,1,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DZFqPAHkUi7,—,—,False,The Longevity Numbers Protocol,—,—
Instagram,2026-05-28,FEED,"After 50, the hippocampus shrinks 1–2% every year.  That's the region responsible for learning and memory. Most people accept this as inevitable....",https://www.instagram.com/p/DY5cmoCG2IO/,1,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/reel/DY5cmoCG2IO,—,—,False,The Protocol Lab,Brain & Cognition,—
YouTube,2026-05-29,VIDEO,"AI After 50 — The Complete Protocol: Training, Bloodwork, Sleep, Cognition, and Financial Planning",https://www.youtube.com/watch?v=embYnIRNgy8,1,0,0,0,0,0.0,2.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=embYnIRNgy8,AI After 50 Launch,—,False,AI After 50,Full Book Overview,—
YouTube,2026-05-31,VIDEO,The Roman Protocol — Ancient Military Science for Men Over 50,https://www.youtube.com/watch?v=eLPlTRYqew8,1,0,0,0,0,0.0,3.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=eLPlTRYqew8,The Roman Protocol Launch,—,False,The Roman Protocol,Full Book Overview,—
YouTube,2026-06-01,VIDEO,Standard Triathlon Plans Excluded You Twice | The Athena Protocol,https://www.youtube.com/watch?v=fbZf7AXi6Pg,1,0,0,0,0,0.0,0.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=fbZf7AXi6Pg,Athena Protocol Launch,3,True,The Athena Protocol,Plans,—
YouTube,2026-05-26,VIDEO,The Athena Protocol — Training and Racing Science for Women Endurance Athletes,https://www.youtube.com/watch?v=S-iFxsOpc_c,1,0,0,0,0,0.0,3.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=S-iFxsOpc_c,The Athena Protocol Launch,—,False,The Athena Protocol,Full Book Overview,—
YouTube,2026-05-20,VIDEO,Win the Long War Video Series Ep. 1 — Why Sleep Is the Protocol for Men Over 5,https://www.youtube.com/watch?v=XknMJZIozo8,1,0,0,0,0,0.0,4.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=XknMJZIozo8,Win the Long War Launch,—,False,Win the Long War,Short-Form Overview,—
YouTube,2026-05-22,VIDEO,Win the Long War — The Complete Science-Backed Protocol for Men Over 50,https://www.youtube.com/watch?v=noR_5zslVSc,1,0,0,0,0,0.0,10.0,0,0.0,Will Power Protocols,,,,,,,,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=noR_5zslVSc,Win the Long War Launch,—,False,Win the Long War,Full Book Overview,—
FB-Image-WillPowerProtocols,2026-06-02,IMAGE,Standard bloodwork misses the markers that matter most after 50.  The Longevity Numbers Protocol covers all 25 — with yo...,https://www.facebook.com/photo?fbid=122103849087340266,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,10.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,WillPowerProtocols,,—,—,2026-06-02,0.0,https://www.facebook.com/122094797835340266/posts/122103849537340266,122103849087340266,https://www.facebook.com/photo?fbid=122103849087340266,—,—,False,The Longevity Numbers Protocol,—,—
FB-Image-PrehistoricMemories,2026-06-11,IMAGE,"When you look at the night sky, you are not seeing the present. You are seeing the past.  Light travels at approximately...",https://www.facebook.com/photo?fbid=122105386359336301,0,1,0,1,0,0.0,0.0,0,0.0,,,,,,,0.0,3.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,1.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Cosmic Origins,The Universe Is So Large That Light from Some Stars Left Before Earth Existed,2026-05-31,0.0,https://www.facebook.com/122100168117336301/posts/122105386557336301,122105386359336301,https://www.facebook.com/photo?fbid=122105386359336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-06-09,IMAGE,"Hydrogen and helium were formed in the Big Bang. Every heavier element — carbon, oxygen, nitrogen, iron — was forged ins...",https://www.facebook.com/photo?fbid=122105050833336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Cosmic Origins,Every Atom of Iron in Your Blood Was Forged Inside a Dying Star,2026-05-31,0.0,https://www.facebook.com/122100168117336301/posts/122105051037336301,122105050833336301,https://www.facebook.com/photo?fbid=122105050833336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-06-01,IMAGE,The blue whale is not just the largest animal alive today.  It is the largest animal that has ever existed on Earth. Lar...,https://www.facebook.com/photo?fbid=122103338289336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Ancient Life,The Largest Animal That Ever Lived Is Alive Right Now,2026-05-31,0.0,https://www.facebook.com/122100168117336301/posts/122103338511336301,122103338289336301,https://www.facebook.com/photo?fbid=122103338289336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-29,IMAGE,"For most of Earth's history, life was simple.  Single cells. Bacterial mats. Slow chemical reactions in ancient oceans. ...",https://www.facebook.com/photo?fbid=122102460651336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,,—,—,2026-05-29,0.0,https://www.facebook.com/122100168117336301/posts/122102460669336301,122102460651336301,https://www.facebook.com/photo?fbid=122102460651336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-28,IMAGE,The oxygen you're breathing right now once triggered the first mass extinction in Earth's history.  2.4 billion years ag...,https://www.facebook.com/photo?fbid=122101399173336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,1.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Cosmic Origins,The Great Oxidation Event — The First Mass Extinction Was Caused by Oxygen,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122101399185336301,122101399173336301,https://www.facebook.com/photo?fbid=122101399173336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-27,IMAGE,What your ancestors experienced may still live inside you.  Not as memory. As biology.  Epigenetics is the study of how ...,https://www.facebook.com/photo?fbid=122100922797336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Human Origins,Epigenetics — Your Ancestors Experiences Are Written in Your DNA,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122100922809336301,122100922797336301,https://www.facebook.com/photo?fbid=122100922797336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-27,IMAGE,"Twenty years ago we couldn't extract usable DNA from a 10,000-year-old bone.  Now we routinely sequence genomes from spe...",https://www.facebook.com/photo?fbid=122100697965336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Just Discovered,Ancient DNA Is Rewriting Human History Faster Than Archaeology Can Keep Up,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122100697983336301,122100697965336301,https://www.facebook.com/photo?fbid=122100697965336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-26,IMAGE,There are an estimated 2 trillion galaxies in the observable universe.  The Milky Way alone contains 100 to 400 billion ...,https://www.facebook.com/photo?fbid=122100233283336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Cosmic Origins,The Fermi Paradox — Where Is Everybody?,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122100233307336301,122100233283336301,https://www.facebook.com/photo?fbid=122100233283336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-26,IMAGE,There is an eighth continent on Earth. We only confirmed it in 2017.  Zealandia — Te Riu-a-Māui — is a landmass roughly ...,https://www.facebook.com/photo?fbid=122100063861336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Lost & Forgotten,Zealandia — The Continent That Sank and Was Forgotten for Millions of Years,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122100063873336301,122100063861336301,https://www.facebook.com/photo?fbid=122100063861336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-25,IMAGE,"Around 70,000 years ago the Toba supervolcano erupted in what is now Sumatra.  It was the largest volcanic eruption in t...",https://www.facebook.com/photo?fbid=122099641293336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Human Origins,The Human Bottleneck — We Almost Went Extinct,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122099641317336301,122099641293336301,https://www.facebook.com/photo?fbid=122099641293336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-24,IMAGE,One sperm out of 500 million made it through. Whether by design or chance — that was you.  And before that: your parents...,https://www.facebook.com/photo?fbid=122098788651336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,1.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Human Origins,The Lottery of Being Born — One in 500 Million,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122098789011336301,122098788651336301,https://www.facebook.com/photo?fbid=122098788651336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-24,IMAGE,The Library of Alexandria didn't burn in a single catastrophic night.  The story most people know — Julius Caesar's fire...,https://www.facebook.com/photo?fbid=122098781907336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Lost & Forgotten,The Library of Alexandria Did Not Burn the Way You Think It Did,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122098782237336301,122098781907336301,https://www.facebook.com/photo?fbid=122098781907336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-24,IMAGE,"Everyone knows Megalodon. Fewer people know what ruled the seas before it.  Mosasaurus — a 57-foot marine lizard, not a ...",https://www.facebook.com/photo?fbid=122098772853336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Ancient Life,The Ocean Had a Predator That Made Megalodon Look Small,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122098773477336301,122098772853336301,https://www.facebook.com/photo?fbid=122098772853336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-24,IMAGE,One in 500 million made it through. Whether by design  or chance — that was you.  You get roughly 100 years on a planet ...,https://www.facebook.com/122100168117336301/posts/122098629927336301,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,0.0,,,,,,,,,,Prehistoric Memories,,—,—,2026-05-24,0.0,https://www.facebook.com/122100168117336301/posts/122098629927336301,,https://www.facebook.com/permalink/122098629927336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-22,IMAGE,"The woolly mammoth went extinct about 4,000 years ago. The pyramids of Giza were already 600 years old. We tend to think...",https://www.facebook.com/photo?fbid=122097672633336301,0,3,0,1,0,0.0,0.0,0,0.0,,,,,,,0.0,12.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,3.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Ancient Life,"Woolly mammoth — extinct 4,000 years ago, being revived",2026-05-22,0.0,https://www.facebook.com/122100168117336301/posts/122097672867336301,122097672633336301,https://www.facebook.com/photo?fbid=122097672633336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-22,IMAGE,"Around 70,000 years ago, a small group of Homo sapiens left Africa. We don't know exactly why. Climate shift. Resource p...",https://www.facebook.com/photo?fbid=122097670545336301,0,1,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,5.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,1.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Human Origins,Out of Africa — the migration that made all of us,2026-05-22,0.0,https://www.facebook.com/122100168117336301/posts/122097670617336301,122097670545336301,https://www.facebook.com/photo?fbid=122097670545336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-22,IMAGE,The calcium in your bones was forged inside a dying star. The iron in your blood came from a supernova explosion billion...,https://www.facebook.com/photo?fbid=122097669225336301,0,4,0,1,0,0.0,0.0,0,0.0,,,,,,,0.0,7.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,4.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Cosmic Origins,"Stardust — calcium, iron, carbon forged in dying stars",2026-05-22,0.0,https://www.facebook.com/122100168117336301/posts/122097669435336301,122097669225336301,https://www.facebook.com/photo?fbid=122097669225336301,—,—,,Prehistoric Memories,—,—
FB-Image-PrehistoricMemories,2026-05-22,IMAGE,"A fossil found 30 years ago was just reclassified — and it's a new species. Titanomachya gimenezi, recently described fr...",https://www.facebook.com/photo?fbid=122097666747336301,0,1,0,0,0,0.0,0.0,0,0.0,,,,,,,0.0,1.0,,,,,Watch,Keep collecting data.,,,,,,,,,,,,,1.0,,,,,,,,,,Prehistoric Memories,PM-FB-01,Just Discovered,Titanomachya gimenezi — new sauropod from museum basement,2026-05-22,0.0,https://www.facebook.com/122100168117336301/posts/122097666921336301,122097666747336301,https://www.facebook.com/photo?fbid=122097666747336301,—,—,,Prehistoric Memories,—,—
